SET:|TTL:|PPN:|2000|4000|4170|1100|3000|3010|3120|5090|E001|7101|RVK40013|DSTATUS42001|DSTATUS42002|DSTATUS42003|5550|4020|5100|5500|RVK40011|RVK40012|RVK40014|4150|RVK40015|3100;;;;;;;;;;;;;;;
Pica2rvk-Export|1|1752461029|978-3-8325-5245-9|Modelle und Experimente im Chemieunterricht; eine Videostudie zum fachspezifischen Lehrerwissen und -handeln|Studien zum Physik- und Chemielernen$lBand 309|2021|Strübe, Martina ; ID: gnd/1229933840$BVerfasserIn$4aut|Sumfleth, Elke *1952-* ; ID: gnd/121127419$BAkademischeR BetreuerIn$4dgs|Universität Duisburg-Essen ; ID: gnd/10050375-5$BGrad-verleihende Institution$4dgg|DW 1700 [Pädagogik / Erwachsenenbildung und Jugendbildung / Außerschulische Jugendbildung / Allgemeines und Deutschland]|06-08-21 : l01|Che G 300: 15|0|false|false|false||||||||||;;;;;;;;;;;
Pica2rvk-Export|827|1077465041|3-87144-485-5|Geräte, Chemikalien und Arbeitstechniken||1983||Meyendorf, Gerhard|||03-06-91 : l01|Che G 360: 6,1|0|false|false|false||||||||Chemische Schulexperimente$l1||;;;;;;;;;;;;;;;
Pica2rvk-Export|828|024371432|3-8047-0722-X|Organisch-chemische Nomenklatur; Einführung in die Grundlagen mit Regeln und Beispielen|Paperback WVG|1983|Fresenius, Philipp *1905-1991* ; ID: gnd/120169584|||VK 5030 [Chemie und Pharmazie / Organische Chemie / Organische Chemie allgemein / Nomenklatur, Terminologie]|28-01-09 : l02|Che E 10: 41|201|false|false|false|Chemische Nomenklatur ; ID: gnd/4009852-7|2., völlig neu bearb. u. um 3 Kap. erw. Aufl|||VK 5030|Chemie und Pharmazie / Organische Chemie / Organische Chemie allgemein / Nomenklatur, Terminologie|F884 (2)|||;;;;;;;;;;;;
Pica2rvk-Export|829|1610681843||Chemische Tabellen und Rechentafeln für die analytische Praxis||1982||Rauscher, Karl|||10-12-92 : l01|Che A 6: 7|202|false|false|false|Analytische Chemie ; ID: gnd/4129906-1|6., überarb. Aufl.|||VG 1000||R248 (6)|||;;;;;;;;;;;;;;
Pica2rvk-Export|830|1081634421|3-527-20022-3|Stähle bis Textilfärberei||1982||||VN 1000 [Chemie und Pharmazie / Angewandte und technische Chemie / Nachschlage- und Tabellenwerke, Fachlexika und Handbücher für die gesamte Angewandte und Technische Chemie]|27-11-96 : l01|Che F 2: 1,22|0|false|false|false||4., neubearb. u. erw. Aufl.||||||Ullmanns Encyklopädie der technischen Chemie$hhrsg. von Ernst Bartholomé ...$l22||;;;;;;;;;;;;;;;
Pica2rvk-Export|831|1081634413|3-527-20021-5|Schwefel bis Sprengstoffe||1982||||VN 1000 [Chemie und Pharmazie / Angewandte und technische Chemie / Nachschlage- und Tabellenwerke, Fachlexika und Handbücher für die gesamte Angewandte und Technische Chemie]|27-11-96 : l01|Che F 2: 1,21|0|false|false|false||4., neubearb. u. erw. Aufl.||||||Ullmanns Encyklopädie der technischen Chemie$hhrsg. von Ernst Bartholomé ...$l21||;;;;;;;;;;;;;;;
Pica2rvk-Export|832|027383504|3-11-006654-8|Die Praxis des organischen Chemikers||1982|Gattermann, Ludwig *1860-1920* ; ID: gnd/11646612X|Wieland, Theodor *1913-1995* ; ID: gnd/117750050$BBearb.||VK 5100 [Chemie und Pharmazie / Organische Chemie / Organische Chemie allgemein / Anleitungen zum Praktikum der Organischen Chemie Allgemeine Methoden in der Organischen Chemie]|16-12-92 : l01|Che E 100: 5|201|false|false|false|Organische Chemie ; ID: gnd/4043793-0|43. Aufl.|| |a|Chemistry / laboratory manuals|VK 5100|Chemie und Pharmazie / Organische Chemie / Organische Chemie allgemein / Anleitungen zum Praktikum der Organischen Chemie Allgemeine Methoden in der Organischen Chemie|G262 (43)|||;;;;;;;;;;;;
Pica2rvk-Export|833|024748161|3-11-008664-6|Experimentelle Einführung in die anorganische Chemie|De-Gruyter-Lehrbuch|1982|Biltz, Heinrich *1865-1943* ; ID: gnd/11618129X|Klemm, Wilhelm *1896-1985* ; ID: gnd/116222255$BForts.||VH 5100 [Chemie und Pharmazie / Anorganische Chemie / Anorganische Chemie allgemein / Anleitungen zum Praktikum der Anorganischen Chemie]|16-12-92 : l01|Che D 100: 2|201|false|false|false|Anorganische Chemie|72., neubearb. Aufl.|||VH 5100|Chemie und Pharmazie / Anorganische Chemie / Anorganische Chemie allgemein / Anleitungen zum Praktikum der Anorganischen Chemie|B599 (72)|||;;;;;;;;;;;;;
Pica2rvk-Export|834|1612414486|3-11-007806-6|Biochemische Arbeitsmethoden||1981|Cooper, Terrance G.|||WC 4150 [Biologie / Methoden / Biochemische Methoden / Allgemeines, Praktika;" ""Methods of biochemical analysis""]|20-10-93 : l01|Che E 500: 27|201|false|false|false|Methode "; ID: gnd/4038971-6||||s| |a|Biochemistry |a|Methods|WC 4150|Biologie / Methoden / Biochemische Methoden / Allgemeines, Praktika;" ""Methods of biochemical analysis""|C778|||";;;;;;;;;;;;
Pica2rvk-Export|835|1612185061|3-527-25867-1|Chemie - eine lebendige und anschauliche Einführung||1981|Dickerson, Richard E.|||VC 5010 [Chemie und Pharmazie / Allgemeine Chemie; Mathematik, Statistik und Datenverarbeitung in Chemie und Pharmazie / Allgemeine Chemie / Lehrbücher]|11-12-92 : l01|Che A 10: 22|201|false|false|false|||||VC 5010|Chemie und Pharmazie / Allgemeine Chemie; Mathematik, Statistik und Datenverarbeitung in Chemie und Pharmazie / Allgemeine Chemie / Lehrbücher|D549|||;;;;;;;;;;;;;
Pica2rvk-Export|836|161090480X||Handreichung zur Leistungserhebung und Leistungsbewertung im Fach Chemie an Realschulen||1981||Forster, Wiltrud$BMitarb.|Staatsinstitut für Schulpädagogik ; ID: gnd/1011982-6|VB 4093 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Lern- und Prüfungsprogramme für: / Weiterführende Schulen (Gymnasialmittel- und Gymnasialunterstufe, Realschulen), Sekundarstufe 1 (Klasse 5-10)]|21-12-92 : l01|Che G 140: 2|0|false|false|false||||||||||;;;;;;;;;;;;;;
Pica2rvk-Export|837|1097811808|3-507-10612-4|||1981|||||13-10-11 : l01|Che E 10: 44|202|false|false|false|||||VK 5000||R595|Organische Chemie$h[hrsg. und bearb. von Karl Risch; Hatto Seitz]$l[Hauptband]||;;;;;;;;;;;;;;
Pica2rvk-Export|838|1093506903||Lexikon alchemistisch-pharmazeutischer Symbole||1981|Schneider, Wolfgang *1912-2007* ; ID: gnd/118609688|||VB 2330 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Geschichte der Chemie und Pharmazie / Alchemie / Allgemeines]|09-12-92 : l01|Che A 2: 7|201|false|false|false|Symbol ; ID: gnd/4058716-2|2., unveränd. Aufl.|||VB 2330|Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Geschichte der Chemie und Pharmazie / Alchemie / Allgemeines|S359 (2)|||;;;;;;;;;;;;;
Pica2rvk-Export|839|1091885303|3-527-25906-6|Anorganische Chemie, organische Chemie; Tabellen||1981||Keune, Hans||VC 5000 [Chemie und Pharmazie / Allgemeine Chemie; Mathematik, Statistik und Datenverarbeitung in Chemie und Pharmazie / Allgemeine Chemie / Gesamtdarstellungen]|10-12-92 : l01|Che A 10: 19,1|201|false|false|false||2., bearb. Aufl.|||VC 5000|Chemie und Pharmazie / Allgemeine Chemie; Mathematik, Statistik und Datenverarbeitung in Chemie und Pharmazie / Allgemeine Chemie / Gesamtdarstellungen|K43 -1(2)|Chimica - ein Wissensspeicher$hvon Hans Keune (Gesamtkonzeption u. Federführung) ...$l1||;;;;;;;;;;;;
Pica2rvk-Export|840|1081634405|3-527-20020-7|Radionuklide bis Schutzgase||1981||||VN 1000 [Chemie und Pharmazie / Angewandte und technische Chemie / Nachschlage- und Tabellenwerke, Fachlexika und Handbücher für die gesamte Angewandte und Technische Chemie]|27-11-96 : l01|Che F 2: 1,20|0|false|false|false||4., neubearb. u. erw. Aufl.||||||Ullmanns Encyklopädie der technischen Chemie$hhrsg. von Ernst Bartholomé ...$l20||;;;;;;;;;;;;;;;
Pica2rvk-Export|841|108163426X|3-527-20006-1|Umweltschutz und Arbeitssicherheit||1981||||VN 1000 [Chemie und Pharmazie / Angewandte und technische Chemie / Nachschlage- und Tabellenwerke, Fachlexika und Handbücher für die gesamte Angewandte und Technische Chemie]|27-11-96 : l01|Che F 2: 1,6|0|false|false|false||4., neubearb. u. erw. Aufl.||||||Ullmanns Encyklopädie der technischen Chemie$hhrsg. von Ernst Bartholomé ...$l6||;;;;;;;;;;;;;;;
Pica2rvk-Export|842|024939145|3-494-01021-8|Farbstoffe|Chemische Arbeitsbücher$l1|1981|Kratzert, Wilfred|||VK 8201 [Chemie und Pharmazie / Organische Chemie / Organische Chemie allgemein / Farbstoffe / Lehrbücher]|21-12-92 : l01|Che F 600: 7|0|false|false|false|Farbstoff ; ID: gnd/4016465-2||Farbstoff ; ID: gnd/4016465-2|||||||;;;;;;;;;;;;;
Pica2rvk-Export|843|024396680|3-527-25904-X|Lexikon Biochemie||1981||Jakubke, Hans-Dieter *1933-* ; ID: gnd/1056797495$BHerausgeberIn$4edt||WD 4000 [Biologie / Biophysik, Biochemie, Physiologische Chemie / Allgemeine Biochemie, Physiologische Chemie und Bioengineering / Handbücher]|18-12-92 : l01|Che E 500: 14|201|false|false|false|Biochemie ; Wörterbuch|2., verb. Aufl.|Biochemie ; ID: gnd/4006777-4||WB 1410|Biologie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik, Lehrbücher der Biologie / Terminologische Fachwörterbücher / Teilgebiete der Biologie / Biophysik, Biochemie, Immunologie|J25 (2)|||;;;;;;;;;;;;
Pica2rvk-Export|844|1619914433|3-13-357811-1|Kurzes Lehrbuch der Biochemie für Mediziner und Naturwissenschaftler; mit Schlüssel zum Gegenstandskatalog; 32 Tab.||1980|Karlson, Peter *1918-2001* ; ID: gnd/128504749|||WD 4000 [Biologie / Biophysik, Biochemie, Physiologische Chemie / Allgemeine Biochemie, Physiologische Chemie und Bioengineering / Handbücher]|28-01-09 : l02|Che E 500: 9|201|false|false|false|Biochemie ; ID: gnd/4006777-4|11., völlig neu bearb. u. erw. Aufl.|||s| |a|Biochemistry|WD 4010|Biologie / Biophysik, Biochemie, Physiologische Chemie / Allgemeine Biochemie, Physiologische Chemie und Bioengineering / Lehrbücher und einführende Werke|K18 (11)|||;;;;;;;;;;;
Pica2rvk-Export|845|161966531X|3-11-008388-4|Grundriss der Biochemie; für Studierende d. Medizin, Zahnmedizin u. Naturwissenschaften||1980|Buddecke, Eckhart *1923-2016* ; ID: gnd/1110782888|||WD 4000 [Biologie / Biophysik, Biochemie, Physiologische Chemie / Allgemeine Biochemie, Physiologische Chemie und Bioengineering / Handbücher]|16-06-17 : l01|Che E 500: 61|201|false|false|false|Biochemie ; ID: gnd/4006777-4|6., neubearb. Aufl.|||s| |a|Biochemistry|WD 4010|Biologie / Biophysik, Biochemie, Physiologische Chemie / Allgemeine Biochemie, Physiologische Chemie und Bioengineering / Lehrbücher und einführende Werke|B927 (6)|||;;;;;;;;;;;;
Pica2rvk-Export|846|1612988946|3-425-05440-6; 3-7941-2025-6|Sicherheit im Labor; einrichten, experimentieren, entsorgen||1980||Wolff, Walter$BBearb.|||11-12-92 : l01|Che A 250: 9|202|false|false|false|||||VB 4150||W855|||;;;;;;;;;;;;;
Pica2rvk-Export|847|1101172061|3-7698-0368-X|Reaktionen und Mechanismen||1980|Graeb, Gerhard||||17-12-92 : l01|Che E 10: 36,1|202|false|false|false||1. Aufl.|||VK 5010||G734 -1|Organische Chemie in der Kollegstufe$hGerhard Graeb$l1||;;;;;;;;;;;;;;;
Pica2rvk-Export|848|1081634391|3-527-20019-3|Polyacryl-Verbindungen bis Quecksilber||1980||||VN 1000 [Chemie und Pharmazie / Angewandte und technische Chemie / Nachschlage- und Tabellenwerke, Fachlexika und Handbücher für die gesamte Angewandte und Technische Chemie]|27-11-96 : l01|Che F 2: 1,19|0|false|false|false||4., neubearb. u. erw. Aufl.||||||Ullmanns Encyklopädie der technischen Chemie$hhrsg. von Ernst Bartholomé ...$l19||;;;;;;;;;;;;;;;
Pica2rvk-Export|849|1081634251|3-527-20005-3|Analysen- und Meßverfahren||1980||||VN 1000 [Chemie und Pharmazie / Angewandte und technische Chemie / Nachschlage- und Tabellenwerke, Fachlexika und Handbücher für die gesamte Angewandte und Technische Chemie]|27-11-96 : l01|Che F 2: 1,5|0|false|false|false||4., neubearb. u. erw. Aufl.||||||Ullmanns Encyklopädie der technischen Chemie$hhrsg. von Ernst Bartholomé ...$l5||;;;;;;;;;;;;;;;
Pica2rvk-Export|850|1081412801|3-11-008248-9|Begleitbuch : Antworten zu d. Übungsaufgaben||1980|||||16-12-92 : l01|Che E 10: 39 G|202|false|false|false|||||VK 5010||A437 -Z|Organische Chemie$hN. L. Allinger ... Übers. u. bearb. von Horst Gnichtel ...$l2||;;;;;;;;;;;;;;;
Pica2rvk-Export|851|1081412798|3-11-004594-X|[Hauptwerk]||1980||||VK 5010 [Chemie und Pharmazie / Organische Chemie / Organische Chemie allgemein / Lehrbücher]|16-12-92 : l01|Che E 10: 39|201|false|false|false|||||VK 5010|Chemie und Pharmazie / Organische Chemie / Organische Chemie allgemein / Lehrbücher|A437|Organische Chemie$hN. L. Allinger ... Übers. u. bearb. von Horst Gnichtel ...$l[1]||;;;;;;;;;;;;;;;
Pica2rvk-Export|852|170484084||Was Sie schon immer über Umweltchemikalien wissen wollten||1980|||||21-12-92 : l01|Che F 700: 14|0|false|false|false||||||||||;;;;;;;;;;;;;;;
Pica2rvk-Export|853|039509419|3-527-25856-6|Allgemeine Chemie; Energetik, Dynamik und Struktur chemischer Systeme||1980|Campbell, James Arthur *1916-1989* ; ID: gnd/108334775|||VC 5010 [Chemie und Pharmazie / Allgemeine Chemie; Mathematik, Statistik und Datenverarbeitung in Chemie und Pharmazie / Allgemeine Chemie / Lehrbücher]|14-12-92 : l01|Che B 10: 4|201|false|false|false|Chemie ; ID: gnd/4009816-3|2., durchges. Aufl.|||VC 5010|Chemie und Pharmazie / Allgemeine Chemie; Mathematik, Statistik und Datenverarbeitung in Chemie und Pharmazie / Allgemeine Chemie / Lehrbücher|C188 (2)|||;;;;;;;;;;
Pica2rvk-Export|854|027276643|3-437-20228-6|Chemisches Arbeitsbuch für Biologen; ein Leitfaden für Studierende und Biologielehrer||1980|Urich, Klaus|||VC 5100 [Chemie und Pharmazie / Allgemeine Chemie; Mathematik, Statistik und Datenverarbeitung in Chemie und Pharmazie / Allgemeine Chemie / Allgemeine Anleitungen für das Chemische Praktikum (-) Allgemeine Laborhandbücher (-) Laboreinrichtung, Betriebssicherheit s. VB 4100 ff.]|14-12-92 : l01|Che A 400: 7|201|false|false|false|Biologe ; ID: gnd/4131826-2||||s| |a|Chemistry |a|Laboratory manuals|VC 5100|Chemie und Pharmazie / Allgemeine Chemie; Mathematik, Statistik und Datenverarbeitung in Chemie und Pharmazie / Allgemeine Chemie / Allgemeine Anleitungen für das Chemische Praktikum (-) Allgemeine Laborhandbücher (-) Laboreinrichtung, Betriebssicherheit s. VB 4100 ff.|U76|||;;;;;;;;;;;
Pica2rvk-Export|855|023738596|3-527-25795-0|Mechanismen und Theorie in der organischen Chemie||1980|Lowry, Thomas H.|||VK 5700 [Chemie und Pharmazie / Organische Chemie / Organische Chemie allgemein / Theoretische Organische Chemie / Allgemeines]|16-12-92 : l01|Che E 200: 29|201|false|false|false|Theoretische organische Chemie ; ID: gnd/4185101-8||||VK 5700|Chemie und Pharmazie / Organische Chemie / Organische Chemie allgemein / Theoretische Organische Chemie / Allgemeines|L921|||;;;;;;;;;;;;;;
Pica2rvk-Export|856|160859937X|3-446-12581-7|Tensid-Taschenbuch||1979||Stache, Helmut ; ID: gnd/1158119739$BHrsg.||VK 7900 [Chemie und Pharmazie / Organische Chemie / Organische Chemie allgemein / Tenside; Waschmittel / Allgemeines]|28-11-96 : l01|Che F 300: 6|0|false|false|false|Tensid ; ID: gnd/4128790-3|||||||||;;;;;;;;;;;;
Pica2rvk-Export|857|1081634383|3-527-20018-5|Petrolsulfonate bis Plutonium||1979||||VN 1000 [Chemie und Pharmazie / Angewandte und technische Chemie / Nachschlage- und Tabellenwerke, Fachlexika und Handbücher für die gesamte Angewandte und Technische Chemie]|27-11-96 : l01|Che F 2: 1,18|0|false|false|false||4., neubearb. u. erw. Aufl.||||||Ullmanns Encyklopädie der technischen Chemie$hhrsg. von Ernst Bartholomé ...$l18||;;;;;;;;;;;;;;;
Pica2rvk-Export|858|1081634375|3-527-20017-7|Milchsäure bis Petrolkoks||1979||||VN 1000 [Chemie und Pharmazie / Angewandte und technische Chemie / Nachschlage- und Tabellenwerke, Fachlexika und Handbücher für die gesamte Angewandte und Technische Chemie]|27-11-96 : l01|Che F 2: 1,17|0|false|false|false||4., neubearb. u. erw. Aufl.||||||Ullmanns Encyklopädie der technischen Chemie$hhrsg. von Ernst Bartholomé ...$l17||;;;;;;;;;;;;;;;
Pica2rvk-Export|859|1081634367|3-527-20016-9|Lagerwerkstoffe bis Milch||1978||||VN 1000 [Chemie und Pharmazie / Angewandte und technische Chemie / Nachschlage- und Tabellenwerke, Fachlexika und Handbücher für die gesamte Angewandte und Technische Chemie]|27-11-96 : l01|Che F 2: 1,16|0|false|false|false||4., neubearb. u. erw. Aufl.||||||Ullmanns Encyklopädie der technischen Chemie$hhrsg. von Ernst Bartholomé ...$l16||;;;;;;;;;;;;;;;
Pica2rvk-Export|860|1081634359|3-527-20015-0|Korrosion bis Lacke||1978||||VN 1000 [Chemie und Pharmazie / Angewandte und technische Chemie / Nachschlage- und Tabellenwerke, Fachlexika und Handbücher für die gesamte Angewandte und Technische Chemie]|27-11-96 : l01|Che F 2: 1,15|0|false|false|false||4., neubearb. u. erw. Aufl.||||||Ullmanns Encyklopädie der technischen Chemie$hhrsg. von Ernst Bartholomé ...$l15||;;;;;;;;;;;;;;;
Pica2rvk-Export|861|1619974274|3-437-00239-2|Biochemische Genetik, Proteinbiosynthese|Lehrprogramme der funktionellen Biochemie$l5|1977|Dargel, Rolf|||WD 5360 [Biologie / Biophysik, Biochemie, Physiologische Chemie / Spezielle Biochemie und Biophysik / Biochemie und Biophysik organischer Verbindungen / Biologisch inaktive Proteine und Proteide insgesamt, auch: Proteinfaltung, Proteinbiosynthese / Nucleinsäuren, Nucleoproteine / DNS]|27-11-96 : l01|Che E 550: 1,5|202|false|false|false|Molekulargenetik ; ID: gnd/4039987-4|1. Aufl.|||VK 5000||L524 -5|||;;;;;;;;;;;;;;
Pica2rvk-Export|862|1081634340|3-527-20014-2|Keramische Farben bis Kork||1977||||VN 1000 [Chemie und Pharmazie / Angewandte und technische Chemie / Nachschlage- und Tabellenwerke, Fachlexika und Handbücher für die gesamte Angewandte und Technische Chemie]|27-11-96 : l01|Che F 2: 1,14|0|false|false|false||4., neubearb. u. erw. Aufl.||||||Ullmanns Encyklopädie der technischen Chemie$hhrsg. von Ernst Bartholomé ...$l14||;;;;;;;;;;;;;;;
Pica2rvk-Export|863|1081634332|3-527-20013-4|Hormone bis Keramik||1977||||VN 1000 [Chemie und Pharmazie / Angewandte und technische Chemie / Nachschlage- und Tabellenwerke, Fachlexika und Handbücher für die gesamte Angewandte und Technische Chemie]|27-11-96 : l01|Che F 2: 1,13|0|false|false|false||4., neubearb. u. erw. Aufl.||||||Ullmanns Encyklopädie der technischen Chemie$hhrsg. von Ernst Bartholomé ...$l13||;;;;;;;;;;;;;;;
Pica2rvk-Export|864|1076536867|3-437-00237-6|Stoffwechsel der Lipide|Lehrprogramme der funktionellen Biochemie$l4|1977|Kleber, Hans-Peter|||WX 2304 [Biologie / Anatomie und Physiologie von Mensch und Tier, Vorklinische Medizin / Ernährung, Verdauung, Stoffwechsel, Energiehaushalt, Fortpflanzung, Entwicklungsphysiologie von Mensch und Tier, Angewandte Physiologie / Ernährung, Verdauungsorgane, Stoffwechsel, Energiehaushalt / Verdauungstrakt, Verdauung, Resorption, Speicherung insgesamt / Fette und Fettgewebe / Einzelne biologische Disziplinen / Homo]|27-11-96 : l01|Che E 550: 1,4|202|false|false|false|Lipidstoffwechsel ; ID: gnd/4035875-6||||VK 5000||L524 -4|||;;;;;;;;;;;;;;
Pica2rvk-Export|865|1607452332|3-437-00218-X|Stoffwechsel der Kohlenhydrate|Lehrprogramme der funktionellen Biochemie$l3|1976|Kleber, Hans-Peter|||WD 5500 [Biologie / Biophysik, Biochemie, Physiologische Chemie / Spezielle Biochemie und Biophysik / Biochemie und Biophysik organischer Verbindungen / Kohlenhydrate allgemein]|27-11-96 : l01|Che E 550: 1,3|202|false|false|false|Kohlenhydratstoffwechsel ; ID: gnd/4031656-7||||VK 5000||L524 -3|||;;;;;;;;;;;;;;
Pica2rvk-Export|866|1081634324|3-527-20012-6|Fungizide bis Holzwerkstoffe||1976||||VN 1000 [Chemie und Pharmazie / Angewandte und technische Chemie / Nachschlage- und Tabellenwerke, Fachlexika und Handbücher für die gesamte Angewandte und Technische Chemie]|27-11-96 : l01|Che F 2: 1,12|0|false|false|false||4., neubearb. u. erw. Aufl.||||||Ullmanns Encyklopädie der technischen Chemie$hhrsg. von Ernst Bartholomé ...$l12||;;;;;;;;;;;;;;;
Pica2rvk-Export|867|1081634316|3-527-20011-8|Erdöl und Erdgas bis Formazanfarbstoffe||1976||||VN 1000 [Chemie und Pharmazie / Angewandte und technische Chemie / Nachschlage- und Tabellenwerke, Fachlexika und Handbücher für die gesamte Angewandte und Technische Chemie]|27-11-96 : l01|Che F 2: 1,11|0|false|false|false||4., neubearb. u. erw. Aufl.||||||Ullmanns Encyklopädie der technischen Chemie$hhrsg. von Ernst Bartholomé ...$l11||;;;;;;;;;;;;;;;
Pica2rvk-Export|868|166982687||Bericht über die Tagung der Fachleiter für Chemie an den Seminaren für Lehrerausbildung in der Bundesrepublik Deutschland und Berlin (West)||1976|||Deutscher Verein zur Förderung des Mathematischen und Naturwissenschaftlichen Unterrichts ; ID: gnd/2008700-7$BHerausgebendes Organ$4isb||12-10-88 : z01|Che G 60: 1|0|false|false|false||||||||||Tagung der Fachleiter für Chemie an den Seminaren für Lehrerausbildung in der Bundesrepublik Deutschland und in West-Berlin ; ID: gnd/246388-X$4aut;;;;;;;;;;;;;
Pica2rvk-Export|869|039728498|3-437-00210-4|Bioenergetik und Kinetik chemischer Reaktionen; Enzymologie|Lehrprogramme der funktionellen Biochemie$l1|1976|Dargel, Rolf|||WD 2400 [Biologie / Biophysik, Biochemie, Physiologische Chemie / Biophysik / Bioenergetik]|27-11-96 : l01|Che E 550: 1,1|202|false|false|false|Bioenergetik ; ID: gnd/4112769-9||||VK 5000||L524 -1|||;;;;;;;;;;;;;
Pica2rvk-Export|870|039017826|3-451-16410-8|Die Struktur der Materie; Atombau, chemische Bindung, Teilchenstruktur|Studio visuell|1976|Nöding, Siegfried|||VE 5601 [Chemie und Pharmazie / Physikalische und theoretische Chemie / Physikalische und Theoretische Chemie allgemein / Theoretische Chemie allgemein / Lehrbücher]|18-11-96 : l01|Che B 200: 2|202|false|false|false|Atombau ; ID: gnd/4068920-7||||VE 5301||N764|||;;;;;;;;;;;;;
Pica2rvk-Export|871|1619974436|3-437-00195-7|Biologische Oxydation und Citratzyklus|Lehrprogramme der funktionellen Biochemie$l2|1975|Dargel, Rolf|||WX 3200 [Biologie / Anatomie und Physiologie von Mensch und Tier, Vorklinische Medizin / Ernährung, Verdauung, Stoffwechsel, Energiehaushalt, Fortpflanzung, Entwicklungsphysiologie von Mensch und Tier, Angewandte Physiologie / Ernährung, Verdauungsorgane, Stoffwechsel, Energiehaushalt / Stoffwechsel und Stoffwechselorgane insgesamt / Intermediärstoffwechsel / Citronensäurezyklus / Allgemeines]|27-11-96 : l01|Che E 550: 1,2|202|false|false|false|Biologische Oxidation ; ID: gnd/4126898-2||||VK 5000||L524 -2|||;;;;;;;;;;;;;;
Pica2rvk-Export|872|1081634308|3-527-20010-X|Dentalchemie bis Erdoelverarbeitung||1975||||VN 1000 [Chemie und Pharmazie / Angewandte und technische Chemie / Nachschlage- und Tabellenwerke, Fachlexika und Handbücher für die gesamte Angewandte und Technische Chemie]|27-11-96 : l01|Che F 2: 1,10|0|false|false|false||4., neubearb. u. erw. Aufl.||||||Ullmanns Encyklopädie der technischen Chemie$hhrsg. von Ernst Bartholomé ...$l10||;;;;;;;;;;;;;;;
Pica2rvk-Export|873|1081634294||Butadien bis Cytostatica||1975||||VN 1000 [Chemie und Pharmazie / Angewandte und technische Chemie / Nachschlage- und Tabellenwerke, Fachlexika und Handbücher für die gesamte Angewandte und Technische Chemie]|27-11-96 : l01|Che F 2: 1,9|0|false|false|false||4., neubearb. u. erw. Aufl.||||||Ullmanns Encyklopädie der technischen Chemie$hhrsg. von Ernst Bartholomé ...$l9||;;;;;;;;;;;;;;;
Pica2rvk-Export|874|1081634286|3-527-20008-8|Antimon und Antimon-Verbindungen bis Brot und andere Backwaren||1974||||VN 1000 [Chemie und Pharmazie / Angewandte und technische Chemie / Nachschlage- und Tabellenwerke, Fachlexika und Handbücher für die gesamte Angewandte und Technische Chemie]|27-11-96 : l01|Che F 2: 1,8|0|false|false|false||4., neubearb. u. erw. Aufl.||||||Ullmanns Encyklopädie der technischen Chemie$hhrsg. von Ernst Bartholomé ...$l8||;;;;;;;;;;;;;;;
Pica2rvk-Export|875|1081634278|3-527-20007-X|Acaricide, Antihistaminica||1974||||VN 1000 [Chemie und Pharmazie / Angewandte und technische Chemie / Nachschlage- und Tabellenwerke, Fachlexika und Handbücher für die gesamte Angewandte und Technische Chemie]|27-11-96 : l01|Che F 2: 1,7|0|false|false|false||4., neubearb. u. erw. Aufl.||||||Ullmanns Encyklopädie der technischen Chemie$hhrsg. von Ernst Bartholomé ...$l7||;;;;;;;;;;;;;;;
Pica2rvk-Export|876|1081634243|3-527-20004-5|Verfahrensentwicklung und Planung von Anlagen, Dokumentation||1974||||VN 1000 [Chemie und Pharmazie / Angewandte und technische Chemie / Nachschlage- und Tabellenwerke, Fachlexika und Handbücher für die gesamte Angewandte und Technische Chemie]|27-11-96 : l01|Che F 2: 1,4|0|false|false|false||4., neubearb. u. erw. Aufl.||||||Ullmanns Encyklopädie der technischen Chemie$hhrsg. von Ernst Bartholomé ...$l4||;;;;;;;;;;;;;;;
Pica2rvk-Export|877|1602309701|3-527-25554-0|Struktur und Bindung - Aggregierte Systeme und Stoffsystematik|Fachstudium Chemie$pLehrbuch$m2|1973||Sieler, Joachim||VE 5301 [Chemie und Pharmazie / Physikalische und theoretische Chemie / Physikalische und Theoretische Chemie allgemein / Chemische Bindung; Atombau; Molekülstruktur; Zwischenmolekulare Kraft (Intermolekulare Bindung); Dipole; Dielektrische Eigenschaften s.a. VE 5600 Theoretische Chemie Komplexe s. VE 7800 / Lehrbücher]|25-06-99 : l01|Che b 200: 1,2|201|false|false|false|Strukturchemie ; ID: gnd/4183790-3||||VE 5301|Chemie und Pharmazie / Physikalische und theoretische Chemie / Physikalische und Theoretische Chemie allgemein / Chemische Bindung; Atombau; Molekülstruktur; Zwischenmolekulare Kraft (Intermolekulare Bindung); Dipole; Dielektrische Eigenschaften s.a. VE 5600 Theoretische Chemie Komplexe s. VE 7800 / Lehrbücher|S571|||;;;;
